mA	mB	mU	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.0982	0.0012	51.397	0.0	NaN	NaN	1.000000000000867	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.000000000000867	1.0000000000014002	1.0000000000022495	1.0000000000036235	1.0000000000058382	1.0000000000094011	1.0000000000151397	1.000000000024385	1.0000000000392602	1.0000000000632245	1.0000000001018041	1.0000000001639446	1.0000000002640108	1.0000000004251555	1.0000000006847019	1.0000000011027836	1.0000000017763813	1.0000000028620055	1.00000000461268	1.0000000074382343	1.0000000120051353	1.0000000194033594	1.0000000314323985	1.0000000511074185	1.0000000835992273	1.000000138100998	1.0000002318811803	1.0000004001671898	1.0000007241994393	1.0000014294021649
98.2172	1.1757	0.0514	0.0	NaN	NaN	1.000000004294404	0.001	10.0	0.0	2.0	0.0	18.0	NaN	1.000000004294404	1.0000000069187036	1.0000000111502558	1.0000000179790403	1.0000000290138653	1.0000000468835337	1.0000000759211725	1.000000123367822	1.0000002015841556	1.0000003323657214	1.0000005560407825	1.0000009525878097	1.0000016967597967	1.0000032247911612	1.0000068484296194	1.0000177816992957	1.0000697439384185	1.0008983078959046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1059	0.0372	1.6253	0.0	NaN	NaN	1.0000000007154886	0.001	3.0	0.0	2.0	0.0	25.0	NaN	1.0000000007154886	1.000000001152134	1.0000000018552566	1.0000000029875356	1.0000000048109048	1.0000000077473217	1.0000000124765334	1.000000020093891	1.0000000323652647	1.0000000521394623	1.0000000840176386	1.0000001354447547	1.000000218502502	1.0000003528892623	1.000000570962444	1.000000926505868	1.0000015105919595	1.0000024819288722	1.0000041294403121	1.0000070144124342	1.0000123354851624	1.000023027974689	1.0000479074748536	1.0001240598811132	1.0005728948502564	NaN	NaN	NaN	NaN	NaN
0.0031	37.1803	0.0016	0.0	NaN	NaN	1.0000000000092408	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.000009257032936	1.000005744797314	1.000003566082459	1.0000022140059543	1.0000013747070184	1.0000008536283287	1.0000005300837156	1.0000003291778723	1.0000002044199863	1.00000012694633	1.0000000788350722	1.0000000489576204	1.0000000304034018	1.0000000188809857	1.0000000117253955	1.0000000072816575	1.0000000045220325	1.00000000280826	1.0000000017439823	1.0000000010830412	1.000000000672583	1.0000000004176919	1.000000000259386	1.0000000001610885	1.00000000010004	1.0000000000621279	1.0000000000385796	1.0000000000239557	1.000000000014884	1.0000000000092408
0.0048	0.0573	187.6884	0.0	NaN	NaN	1.0000000000612002	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000612002	1.0000000000985618	1.0000000001587221	1.0000000002556282	1.0000000004117495	1.0000000006633163	1.0000000010688854	1.0000000017231996	1.0000000027800007	1.0000000044900585	1.0000000072654736	1.0000000117917014	1.0000000192308198	1.0000000316122588	1.000000052644425	1.0000000895803358	1.000000158096314	1.0000002973818787	1.0000006289173087	1.00000167693941	1.0000069715906368	1.0000276874337002	1.0000524236152473	1.0000863409226342	1.0001397352060408	1.0002253772475873	1.000363226415859	1.0005853683627717	1.000943660371501	1.001522203973969
4.7829	57.2549	0.1877	0.0	NaN	NaN	1.000021934025062	0.001	16.0	0.0	8.0	0.0	6.0	NaN	1.000021934025062	1.0000401863313941	1.000080149475858	1.0001856744746007	1.0005748123462728	1.0036427291075811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
151.2473	0.0018	5.9352	0.0	NaN	NaN	1.0000000000000173	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000000173	1.0000000000000302	1.0000000000000477	1.0000000000000737	1.000000000000117	1.000000000000195	1.000000000000312	1.0000000000005027	1.0000000000008105	1.0000000000013047	1.000000000002102	1.0000000000033809	1.0000000000054439	1.0000000000087683	1.0000000000141211	1.0000000000227292	1.0000000000365903	1.0000000000589422	1.000000000094908	1.000000000152823	1.0000000002461058	1.0000000003963152	1.0000000006382295	1.0000000010278567	1.000000001655502	1.0000000026667586	1.0000000042966837	1.0000000069252875	1.0000000111683907	1.0000000180278745
0.1512	1.8106	0.0059	0.0	NaN	NaN	1.0000000006996812	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.002205986841933	1.0009712816086531	1.0004672316075225	1.00024152517398	1.0001320832574039	1.000075314176107	1.0000442283224424	1.0000264964798429	1.0000160831862956	1.0000098452322526	1.0000060591665918	1.0000037417107692	1.0000023155232967	1.0000014348409267	1.0000008898506827	1.0000005521458666	1.0000003427120692	1.0000002127606338	1.0000001321012089	1.0000000820267618	1.000000050936036	1.0000000316306057	1.0000000196425476	1.0000000121981327	1.0000000075751545	1.0000000047042636	1.0000000029214113	1.0000000018142456	1.0000000011266745	1.0000000006996812
0.8505	0.0102	0.0334	0.0	NaN	NaN	1.000000541122064	0.001	12.0	0.0	1.0	0.0	17.0	NaN	1.000000541122064	1.000000871943133	1.0000014056008697	1.000002267395626	1.0000036615259031	1.0000059231618288	1.0000096087118864	1.0000156583389521	1.0000257044318837	1.0000426996063614	1.000072313479961	1.000126395461892	1.000232793600228	1.000468533027612	1.001103883666941	1.003546708270551	1.0259227631037977	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
850.5258	10.1815	33.3762	0.0	NaN	NaN	1.000000000000572	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.000000000000572	1.0000000000009146	1.0000000000014737	1.0000000000023797	1.0000000000038272	1.0000000000061675	1.0000000000099256	1.0000000000159979	1.0000000000257674	1.000000000041488	1.0000000000668088	1.0000000001075817	1.0000000001732634	1.0000000002790639	1.0000000004495184	1.0000000007242393	1.0000000011672479	1.0000000018822899	1.0000000030379694	1.0000000049101514	1.0000000079541367	1.0000000129325144	1.0000000211516284	1.0000000349271592	1.0000000585775357	1.0000001007642128	1.000000180717711	1.0000003475595551	1.0000007542884994	1.0000020478857163
26.896	0.322	0.0011	0.0	NaN	NaN	1.0000000007347976	1000.0	1.0	0.0	0.0	0.0	29.0	NaN	1.0000002402836046	1.0000003922961678	1.0000006459278368	1.0000010782433977	1.0000018405689	1.0000032590484365	1.0000061326312233	1.0000128001152917	1.0000321747797147	1.000117463661944	1.0011719090790736	NaN	1.000035617466092	1.000010407541302	1.0000037342333978	1.0000015378635523	1.0000007036387932	1.0000003502083437	1.000000186241031	1.0000001041096571	1.000000060315372	1.0000000358107533	1.0000000216106304	1.0000000131797167	1.000000008092301	1.0000000049898592	1.0000000030850744	1.000000001910597	1.000000001184481	1.0000000007347976
0.0269	321.9678	1.0554	0.03333333333333333	0.001	0.001	-1.4806476544363978	0.001	24.0	0.0	5.0	1.0	0.0	0.0017667293073427702	-1.4806476544363978	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0113	0.0043	0.0025	0.0	NaN	NaN	1.000000124843832	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0052584599557484	1.010095978073854	1.022128267171731	1.064795750530247	1.743898712778219	1.0938526617017197	1.0334757687510825	1.013908362607607	1.0063028849264948	1.003061813495124	1.001580847357246	1.00085960331062	1.0004870276872218	1.000284466355245	1.0001697357024841	1.0001027420385558	1.0000627768185963	1.0000385892805954	1.0000238118423304	1.0000147286552392	1.0000091240303133	1.0000056574179625	1.0000035099743467	1.0000021784507724	1.0000013523524247	1.0000008396400017	1.0000005213559375	1.000000323742053	1.0000002010381859	1.000000124843832
11.3419	4.2935	2.5029	0.0	NaN	NaN	1.0000000078225257	0.001	6.0	0.0	5.0	0.0	19.0	NaN	1.0000000078225257	1.0000000125991808	1.0000000202953492	1.0000000326999678	1.0000000527051487	1.0000000849980089	1.0000001372041238	1.0000002218067663	1.000000359442879	1.0000005847590219	1.0000009573313247	1.0000015834106195	1.0000026630681236	1.0000046039128727	1.0000083347170652	1.00001633795759	1.0000370508307197	1.0001140577837964	1.000910801093096	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
358.6638	0.1358	0.0791	0.0	NaN	NaN	1.0000000000245104	0.001	1.0	0.0	3.0	0.0	26.0	NaN	1.0000000000245104	1.0000000000394682	1.0000000000635625	1.0000000001023632	1.0000000001648204	1.0000000002654281	1.0000000004274483	1.0000000006884382	1.0000000011089039	1.000000001786493	1.0000000028789786	1.0000000046417543	1.0000000074896433	1.000000012099805	1.000000019586852	1.000000031809053	1.0000000519274546	1.0000000854862716	1.0000001426640677	1.0000002434237678	1.0000004307189627	1.0000008095331627	1.0000016861996994	1.000004222338204	1.000015287360268	1.000148199811744	NaN	NaN	NaN	NaN
0.3587	135.7727	79.1476	0.23333333333333334	0.48939009184774934	8.531678524172808	-0.388194669307751	8.531678524172808	5.0	0.0	6.0	7.0	12.0	0.5446773132302397	1.000000011461116	1.0000000185565723	1.0000000301460874	1.0000000492426655	1.0000000811593868	1.0000001357532395	1.000000232764371	1.0000004164880407	1.0000008048232254	1.0000018093764034	1.0000058151419082	1.0000813964909292	NaN	-0.010347676998911804	-0.01671612531319328	-0.02760534002673482	-0.046764049781307125	-0.08260486980914399	-0.15890032789793956	-0.388194669307751	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0638	0.7635	14.0746	0.0	NaN	NaN	1.000000011344012	0.001	4.0	0.0	2.0	0.0	24.0	NaN	1.000000011344012	1.0000000182844218	1.0000000294884013	1.0000000476028665	1.0000000769626907	1.0000001247392236	1.000000202987735	1.0000003324880005	1.0000005504741805	1.0000009277172301	1.0000016111407677	1.000002948489209	1.0000059439238804	1.0000146214512784	1.0000605377265748	1.002457700948133	1.007373760364518	1.0121202657861805	1.0199830295044363	1.0334299528201716	1.0574579903962706	1.10405692531797	1.212137323915194	1.668428808062478	NaN	NaN	NaN	NaN	NaN	NaN
63.7804	763.5061	0.0141	0.0	NaN	NaN	1.0000000000039702	1000.0	4.0	0.0	4.0	0.0	22.0	NaN	1.00233075305291	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0000000557920867	1.0000000343375863	1.0000000212048015	1.0000000131225386	1.0000000081315958	1.0000000050430193	1.0000000031291674	1.0000000019422506	1.0000000012057753	1.0000000007486674	1.0000000004648664	1.0000000002886684	1.0000000001792622	1.0000000001113134	1.0000000000691363	1.0000000000429312	1.0000000000266602	1.0000000000165614	1.0000000000102809	1.0000000000063844	1.0000000000039702
2.0169	0.0241	445.0794	0.0	NaN	NaN	1.0000000000000129	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000000129	1.0000000000000173	1.0000000000000302	1.000000000000052	1.0000000000000737	1.0000000000001212	1.000000000000195	1.0000000000003209	1.0000000000005116	1.0000000000008233	1.0000000000013307	1.0000000000021412	1.0000000000034501	1.0000000000055522	1.0000000000089415	1.0000000000143943	1.0000000000231841	1.0000000000373312	1.0000000000601297	1.000000000096837	1.0000000001559697	1.0000000002512592	1.0000000004048666	1.0000000006526497	1.0000000010527879	1.0000000017000628	1.0000000027500724	1.0000000044610924	1.0000000072697384	1.0000000119350108
0.002	24.1442	0.4451	0.0	NaN	NaN	1.1730401181319408	0.001	21.0	0.0	7.0	0.0	2.0	NaN	1.1730401181319408	1.447823277415807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0016	0.6153	0.0113	0.0	NaN	NaN	1.0000000039433303	1000.0	1.0	0.0	0.0	0.0	29.0	NaN	NaN	1.0025831634332836	1.001573439774304	1.000964968498689	1.0005944873972314	1.0003673239338438	1.0002273905646337	1.0001409329087718	1.0000874132264368	1.0000542431723332	1.0000336697421646	1.0000209032330907	1.0000129788514804	1.0000080591567886	1.0000050045142173	1.0000031077497746	1.000001929911899	1.0000011984874118	1.0000007442730583	1.000000462203112	1.000000287034781	1.0000001782530175	1.0000001106979617	1.0000000687452453	1.0000000426919435	1.0000000265123994	1.0000000164646454	1.0000000102248228	1.0000000063497883	1.0000000039433303
1.6253	615.2654	11.3419	0.06666666666666667	0.04520353656360243	0.0727895384398315	-2.329022186602993	0.0727895384398315	8.0	0.0	12.0	2.0	8.0	0.014803896262874365	1.000000581909538	1.0000009753348875	1.0000016780203662	1.0000030199959289	1.000005896968142	1.0000135350250128	1.0000458958062504	1.0009722332709945	-0.30742809332636334	-2.329022186602993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.397	0.0195	0.3587	0.0	NaN	NaN	1.0000000000360223	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000360223	1.0000000000580058	1.0000000000934042	1.000000000150413	1.0000000002421963	1.0000000003900131	1.0000000006280354	1.0000000010113477	1.000000001628651	1.0000000026228173	1.0000000042241406	1.000000006803823	1.000000010960756	1.0000000176621469	1.0000000284730273	1.000000045933031	1.0000000741825947	1.0000001200221695	1.0000001947522115	1.00000031749647	1.0000005215360925	1.000000867272287	1.0000014712353988	1.00000257850092	1.000004769600731	1.0000096654977964	1.000023012868091	1.000074902909285	1.000523375769889	1.9541454820818074
0.0514	19.4564	358.6638	0.5	1.2689610031679222	1000.0	-0.256860191886403	1000.0	0.0	0.0	0.0	15.0	15.0	17.951566595490803	1.0000000005526575	1.0000000008909842	1.0000000014374868	1.0000000023219044	1.00000000375761	1.0000000060997944	1.0000000099515065	1.0000000163683418	1.0000000272868126	1.000000046520133	1.000000082411335	1.0000001563206264	1.0000003380950635	1.0000009797165754	1.0000072582921085	-0.003396599817339849	-0.0022628889709450277	-0.0016816260842162966	-0.0015007081754282944	-0.001672299185124341	-0.002235530955864425	-0.0033249657167780293	-0.005206083921172374	-0.008350682658465646	-0.013585323132923365	-0.022394843433749367	-0.03760559057640188	-0.06517700430555101	-0.12015533903791299	-0.256860191886403
0.289	0.0035	2.0169	0.06666666666666667	239.5026619987486	385.6620421163472	-1.687703458911683	385.6620421163472	2.0	0.0	0.0	2.0	26.0	483.3896574657744	1.0000000005514396	1.0000000008879675	1.000000001429876	1.0000000023025215	1.0000000037077657	1.0000000059707626	1.0000000096152126	1.0000000154848823	1.0000000249395569	1.000000040171771	1.0000000647196676	1.0000001043001625	1.0000001681701864	1.0000002713688556	1.0000004384610568	1.000000709915886	1.0000011533150353	1.0000018839512237	1.0000031051396703	1.0000051940585344	1.0000089057824117	1.000015932713173	1.0000307667802266	1.0000689887145193	1.00021941205327	1.002818822155918	-0.278740043938879	-1.687703458911683	NaN	NaN
289.0264	3.4599	0.002	0.0	NaN	NaN	1.000000000124338	1000.0	0.0	0.0	1.0	0.0	29.0	NaN	1.0000000190867129	1.0000000310273107	1.0000000507317173	1.0000000837325285	1.0000001403211767	1.0000002410616238	1.00000043135509	1.0000008261670748	1.0000017783502786	1.0000047368921758	1.0000196902102594	1.0003185235706635	NaN	1.0000017614399952	1.0000006319599504	1.0000002602475402	1.000000119070969	1.0000000592616698	1.0000000315149582	1.0000000176168533	1.0000000102061681	1.000000006059633	1.0000000036567898	1.000000002230165	1.000000001369317	1.0000000008443428	1.0000000005220313	1.0000000003232907	1.0000000002004266	1.000000000124338
9.1398	0.1094	63.7804	0.0	NaN	NaN	1.0000000000005418	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000005418	1.0000000000008797	1.0000000000014173	1.00000000000228	1.000000000003671	1.000000000005912	1.0000000000095137	1.0000000000153217	1.0000000000246794	1.0000000000397455	1.0000000000639873	1.0000000001030436	1.0000000001659213	1.000000000267192	1.000000000430296	1.0000000006930108	1.0000000011162549	1.0000000017982476	1.0000000028977158	1.0000000046714315	1.0000000075361501	1.0000000121714336	1.0000000196937313	1.000000031959488	1.000000052114423	1.0000000856483353	1.0000001425853657	1.0000002425232657	1.000000427874953	1.000000805416543
0.0091	109.4114	0.0638	0.0	NaN	NaN	Inf	0.001	22.0	0.0	8.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0217	0.0082	151.2473	0.06666666666666667	621.0169418915616	1000.0	-0.007008012702853126	621.0169418915616	0.0	0.0	0.0	2.0	28.0	18543.421201896577	1.0000000000030818	1.0000000000049627	1.0000000000079883	1.0000000000128642	1.0000000000207092	1.000000000033348	1.0000000000536977	1.0000000000864737	1.0000000001392566	1.0000000002242608	1.00000000036119	1.0000000005818015	1.0000000009373393	1.000000001510663	1.0000000024358793	1.0000000039310728	1.000000006352571	1.0000000102881252	1.0000000167207939	1.000000027332054	1.000000045098913	1.0000000755780132	1.0000001299950483	1.0000002338524443	1.000000456200839	1.000001043832819	1.000003463930604	1.0000365964885403	-0.007008012702853126	-0.004454507730905441
21.6739	8.2047	0.1512	0.0	NaN	NaN	1.000000202657891	0.001	11.0	0.0	6.0	0.0	13.0	NaN	1.000000202657891	1.0000003281270868	1.0000005330620927	1.0000008706939758	1.0000014346818666	1.0000023977741366	1.0000041010263931	1.0000072850417794	1.000013782970112	1.000029041245201	1.000074308118553	1.0002822765769672	1.0032647983450587	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
685.3896	0.2595	4.7829	0.0	NaN	NaN	1.0000000000002036	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000002036	1.000000000000325	1.0000000000005287	1.0000000000008495	1.0000000000013696	1.0000000000021976	1.0000000000035325	1.000000000005691	1.0000000000091842	1.00000000001478	1.0000000000238083	1.000000000038328	1.000000000061729	1.0000000000994116	1.0000000001600873	1.0000000002578213	1.0000000004152516	1.000000000668899	1.0000000010777186	1.000000001737004	1.0000000028012084	1.0000000045214779	1.0000000073089073	1.0000000118426122	1.0000000192616887	1.0000000315215678	1.0000000520995953	1.0000000875100372	1.0000001509000551	1.0000002716986047
0.6854	259.4553	0.0048	0.0	NaN	NaN	1.0000000000039746	1000.0	1.0	0.0	0.0	0.0	29.0	NaN	NaN	1.0000025522341354	1.0000015648451719	1.000000964050477	1.000000595709696	1.0000003687969503	1.0000002285863563	1.0000001417853064	1.0000000879852584	1.0000000546149568	1.000000033907026	1.0000000210530622	1.0000000130728504	1.0000000081179083	1.0000000050411382	1.0000000031305543	1.0000000019440969	1.0000000012072967	1.0000000007497467	1.0000000004656033	1.0000000002891496	1.0000000001795613	1.000000000111513	1.000000000069249	1.000000000043005	1.000000000026708	1.000000000016583	1.0000000000102984	1.0000000000063973	1.0000000000039746
0.1219	0.0461	0.8505	0.06666666666666667	3.2903445623126686	5.298316906283709	-2.1552534078851027	5.298316906283709	9.0	0.0	2.0	2.0	17.0	15.305811393241324	1.000000096696146	1.0000001557857223	1.000000251062372	1.0000004048126587	1.0000006532489667	1.000001055532841	1.0000017091619264	1.0000027770386986	1.0000045372993662	1.0000074810487218	1.0000125210926893	1.000021489935637	1.0000385118337272	1.000074600282834	1.000168329718225	1.000543682356699	1.0073514085087887	-0.2887704618907969	-2.1552534078851027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
121.8814	46.1384	850.5258	0.0	NaN	NaN	1.0000000000000997	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000000997	1.0000000000001603	1.0000000000002514	1.000000000000403	1.0000000000006457	1.0000000000010534	1.0000000000016904	1.0000000000027263	1.0000000000043863	1.0000000000070692	1.0000000000113776	1.0000000000183298	1.0000000000295208	1.000000000047543	1.000000000076561	1.000000000123328	1.0000000001987277	1.000000000320339	1.0000000005167045	1.0000000008342957	1.0000000013493706	1.000000002188317	1.0000000035644954	1.0000000058477378	1.0000000097067054	1.00000001642923	1.0000000287412811	1.0000000532813804	1.0000001100856815	1.0000002861752815
3.8542	0.0015	0.0269	0.0	NaN	NaN	1.000000006188613	0.001	6.0	0.0	0.0	0.0	24.0	NaN	1.000000006188613	1.0000000099655972	1.0000000160480242	1.000000025843587	1.0000000416202974	1.0000000670334672	1.0000001079774536	1.0000001739654272	1.0000002803723342	1.000000452102337	1.0000007296385656	1.0000011791636572	1.000001909852628	1.000003104367043	1.0000050750980196	1.0000083744326267	1.0000140286646433	1.0000240850480688	1.00004305315741	1.0000823169202981	1.00017666691713	1.0004680762157365	1.001925907504243	1.031741778017347	NaN	NaN	NaN	NaN	NaN	NaN
0.0039	1.459	26.896	0.0	NaN	NaN	1.0000000947260432	0.001	3.0	0.0	2.0	0.0	25.0	NaN	1.0000000947260432	1.0000001547594257	1.0000002551320601	1.0000004268919174	1.0000007321548676	1.000001309584495	1.000002521929243	1.000005567029435	1.0000160225777688	1.000067667865834	1.0001962424283528	1.0003472183992395	1.0005685813220364	1.0009201404799315	1.0014859099463989	1.0024001716551763	1.0038825328290235	1.0062971284114262	1.0102591671832777	1.0168392656782217	1.0279917242157135	1.0475738212838865	1.0842678592174535	1.1628587787662625	1.4041843942676013	NaN	NaN	NaN	NaN	NaN
0.0025	0.0022	0.0982	0.0	NaN	NaN	1.0000157603236162	0.001	14.0	0.0	0.0	0.0	16.0	NaN	1.0000157603236162	1.0000256011537993	1.0000418117192147	1.0000688895848213	1.000115150821321	1.000197129552439	1.0003513333315723	1.0006713097622528	1.0014526037402496	1.0039244326174597	1.0137216926164285	1.0371960300712644	1.0720527262425346	1.138303472802293	1.3156595026591944	3.387228323968838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
